IDESTACION,DENOMINACION,X,Y,LINEAS,ACONDICIONAMIENTOVIAJEROS,ACONDICIONAMIENTOVEHICULOS
6_5774,CEMENTERIO SUR-SECCION 4-F,438560.0,4469038.0,SE702,1,0
6_3706,AVENA-HENO,439353.0,4470090.0,78,2,3
6_5857,PEZ-JESUS DEL VALLE,440265.0,4475248.0,2,1,0
6_5853,GRAN VIA-FUENCARRAL,440549.0,4474836.0,"1, 1, 2, 2, 46, 74, 146, N16, N18, N19, N20, N21",1,0
6_5854,VALVERDE-PUEBLA,440582.0,4475040.0,2,1,0
6_3990,MIGUEL YUSTE - ALBASANZ,447179.0,4476779.0,N5,2,3
6_3995,PTO.PORZUNA-FUENTIDUEÑA,447189.0,4469678.0,N9,2,3
6_4,INDALECIO PRIETO-LOS PINILLAS,447340.0,4472537.0,"8, 71, 130, N8",2,3
6_4001,AV.SAN LUIS-COL.PINAR DEL REY,444617.0,4480535.0,"107, 125, 172, 172SF",2,3
6_4014,RAFAELA YBARRA-MARCELO USERA,439709.0,4470944.0,N15,2,3
6_4022,GINZO DE LIMIA-AV.FERROL,440564.0,4480922.0,N23,2,3
6_404,VELAZQUEZ-JUAN BRAVO,442139.0,4476124.0,"9, 19, 51, N4",2,3
6_416,PADRE CLARET-AV.RAMON Y CAJAL,443688.0,4478365.0,"9, 72, 73, N2",2,3
6_423,LOPEZ DE HOYOS-ANGEL LUIS HERRAN,444908.0,4480350.0,"9, 72, N2",2,3
6_5413,YECORA-ARCAUTE,451316.0,4477395.0,"77, 167, SE744",2,3
6_5961,JARDIN DE LA DUQUESA-FORGES,448940.0,4473173.0,N7,1,0
6_3802,AVDA. ENTREVIAS-ESTACION EL POZO ,444319.0,4469908.0,"102, 103, 310, T31",2,3
6_3996,AVDA.ENTREVIAS-ESTEBAN CARROS,444389.0,4469838.0,"103, N11",2,3
6_3997,AVDA.ENTREVIAS-ESTEBAN CARROS,444402.0,4469855.0,N11,2,3
6_3911,ANTONIO LEYVA-JACINTO VERDAGUER,439428.0,4472137.0,116,2,3
6_3810,PADRE LLANOS-ESTEBAN CARROS,444411.0,4469796.0,102,2,3
6_1379,ALBERTO ALCOCER-PADRE DAMIAN,441967.0,4479104.0,"11, 40",2,3
6_5663,MONAST. ESCORIAL-MONAST.MONTESCLAROS,440614.0,4484177.0,"134, 170, 178, N23",1,3
6_5669,MAR DE CRISTAL,446042.0,4480280.0,"87, 120, 172, 172SF",1,3
6_5060,ACC.EST.HORTALEZA-VIRGEN DEL CARMEN,444506.0,4480721.0,"172, 172SF",2,3
6_5061,ACC.EST.HORTALEZA-CHAVES NOGALES,444688.0,4481129.0,"172, 172SF",2,3
6_5062,ACC.EST.HORTALEZA-ROQUETAS DE MAR,444844.0,4481336.0,"172, 172SF",2,3
6_5063,NICETO ALCALA ZAMORA-PINTOR ANTONIO SAURA,445202.0,4481859.0,"172, 172SF",2,3
6_5065,FCO.PI Y MARGALL-PRINCIPE CARLOS,444955.0,4482238.0,"170, 172, 174, 172SF, N1",2,3
6_5067,PRINCIPE CARLOS-ALCALDE CONDE DE MAYALDE,444724.0,4482804.0,"172, 172SF",2,3
6_5068,PRINCIPE CARLOS-AMERICO CASTRO,444521.0,4482972.0,"172, 172SF",2,3
6_5071,ANA DE AUSTRIA-AV.NICETO ALCALA ZAMORA,444641.0,4483372.0,"172, 173, 172SF",2,3
6_5072,ANA DE AUSTRIA-PRINCIPE CARLOS,444428.0,4483100.0,"172, 173, 172SF",2,3
6_5073,PRINCIPE CARLOS-VICENTE BLASCO IBAÑEZ,444488.0,4482953.0,"172, 172SF",2,3
6_5076,FCO.PI Y MARGALL-PRINCIPE CARLOS,444940.0,4482186.0,"170, 172, 174, 172SF, N1",2,3
6_5077,FCO.PI Y MARGALL-NICETO ALCALA ZAMORA,445224.0,4482062.0,"170, 172, 174, 172SF, N1",2,3
6_5079,"ACC.EST,HORTALEZA-ROQUETAS DE MAR",444812.0,4481345.0,"172, 172SF",2,3
6_5080,ACC.EST.HORTALEZA-CHAVES NOGALES,444655.0,4481139.0,"172, 172SF",2,3
6_5081,ACC.EST.HORTALEZA-TRINQUETE,444476.0,4480729.0,"172, 172SF",2,3
6_5082,FRANCISCO PI Y MARGALL-VICENTE BLASCO IBAÑEZ,444322.0,4482531.0,174,2,3
6_5084,AV.ING.EMILIO HERRERA-PZA.ALCALDE MORENO TORRES,444386.0,4482344.0,"174, N1",2,3
6_2573,TIMON-ALCAÑIZ,450226.0,4480528.0,105,2,3
6_5808,CABEZA MESADA,446966.0,4469679.0,103,1,0
6_5809,CABEZA MESADA-PUERTO PORZUNA,447019.0,4469580.0,103,1,0
6_5810,CABEZA MESADA-VALDERREBOLLO,446870.0,4469717.0,103,1,0
6_1878,CASTRILLO DE AZA,448419.0,4470847.0,"63, N9",2,3
6_2985,PZA.DEL ENCUENTRO,444822.0,4473211.0,100,2,3
6_3006,LA MASO-MORALZARZAL,439902.0,4482968.0,"133, 134",2,3
6_2881,VILLAAMIL-SAN RESTITUTO,439940.0,4479771.0,128,2,3
6_2887,AV.SAN LUIS-CONDADO DE TREVIÑO,443100.0,4481433.0,"129, 150",2,3
6_2895,ARTURO SORIA Nº 315,443443.0,4481353.0,"29, 125, 129, 150",2,3
6_3711,VILLABLANCA-LAGO VAN,448617.0,4473489.0,"100, 159, N6",2,3
6_3586,JOSE PRAT-INDALECIO PRIETO,447330.0,4472224.0,130,2,3
6_3592,CHANTADA-CESAR MANRIQUE,439034.0,4480802.0,42,2,3
6_3597,MAR DE LAS ANTILLAS-ABARZUZA,445145.0,4481097.0,9,2,3
6_2795,AV.PADRE PIQUER-CAMPAMENTO,434887.0,4472189.0,121,2,3
6_2890,ARTURO SORIA-CULTURA,443467.0,4481332.0,"29, 125, 129, 150",2,3
6_5169,AV. Cº SANTIAGO-ESTELLA,442987.0,4483319.0,176,2,3
6_5176,GAINZA-AVDA.RAFAELA YBARRA,439452.0,4468805.0,6,2,3
6_5505,"PASEO IMPERIAL, 33",439243.0,4473495.0,41,2,3
6_5506,PASEO IMPERIAL-RONDA DE SEGOVIA,439169.0,4473771.0,41,2,3
6_5638,VIA LUSITANA-BRAGANZA,438915.0,4470809.0,116,2,3
6_1478,CLARA DEL REY-STA.HORTENSIA,443417.0,4477544.0,72,1,0
6_5640,VIA LUSITANA-PZA.COIMBRA,438701.0,4470661.0,116,2,3
6_5110,CALLE DE MEJORANA,442922.0,4470669.0,24,2,3
6_5117,TREN DE ARGANDA-CORDEL DE PAVONES,447687.0,4472898.0,71,2,3
